@relation user

@attribute yelping_since string
@attribute compliments.plain numeric
@attribute compliments.more numeric
@attribute elite numeric
@attribute compliments.cute numeric
@attribute compliments.writer numeric
@attribute fans numeric
@attribute compliments.note numeric
@attribute compliments.hot numeric
@attribute compliments.cool numeric
@attribute compliments.profile numeric
@attribute average_stars numeric
@attribute review_count numeric
@attribute friends numeric
@attribute user_id string
@attribute votes.cool numeric
@attribute compliments.list numeric
@attribute votes.funny numeric
@attribute compliments.photos numeric
@attribute compliments.funny numeric
@attribute votes.useful numeric

@data
2009-12-01,?,?,?,?,?,0,?,?,1,?,3.88,17,?,rCaIJ4ujY46jyhXwFtSfxg,2,?,6,?,?,8
2007-01-01,18,?,5,?,12,11,5,6,26,1,3.8,591,19,oJemHCiaTaFJhCGYA9F1qA,185,?,243,2,10,451
2009-07-01,1,?,?,?,?,0,1,?,1,?,4.4,5,6,wyxxRmD3no6t0ggy3thkLQ,3,?,1,?,?,4
2007-11-01,1,?,?,?,?,1,?,?,?,?,2.58,60,?,LilI1X3jj9IM161QS43_JQ,32,?,76,?,1,112
2012-08-01,?,?,?,?,?,0,?,?,?,?,4,7,1,WkdDcxI0sbQqZ7SpW0ZQGQ,1,?,1,?,?,2
2012-04-01,?,?,?,?,?,1,?,?,?,?,3.4,17,?,JsNrdyPTEheGcrtotLQ69g,0,?,0,?,?,14
2009-05-01,2,?,?,?,4,4,?,?,5,?,3.64,41,6,1Oig_mMDlfTD35JC5kCkkw,27,1,40,2,1,39
2011-04-01,?,?,?,?,?,0,?,?,?,?,3.5,4,2,7Ri9-n4Y-9l6dHw8yI1k_Q,0,?,0,?,?,4
2010-01-01,1,?,?,1,?,0,2,1,2,?,4.43,60,147,hG1oNdsgO4jFwI5LY1I8xg,10,?,9,1,1,44
2010-11-01,1,1,?,?,?,2,3,2,2,?,4.26,49,34,oXSxJffJsLwVUTz20BIzOw,11,?,7,1,?,30
2009-01-01,1,?,?,?,?,2,?,?,?,?,4,60,1,Vq-A5Ii9NEwYOs8VBfsLOA,33,?,22,?,?,57
2010-10-01,?,?,?,?,?,0,?,?,?,?,3.29,21,1,ur7P4_bdYmIIH03cCIMpuw,6,?,4,?,?,19
2013-09-01,?,?,?,?,?,0,?,?,?,?,5,3,?,Zbn6cHUfwuf2yUiATeYpcA,0,?,0,?,?,0
2011-11-01,1,?,?,?,?,0,1,?,?,?,3.79,33,11,pHq0HDCgeWiX0UJnQWvSwA,7,?,7,?,?,17
2008-01-01,3,2,?,?,1,0,?,1,1,?,3.36,249,1,rI6j_9Hmy2z_gXNtquR4Lg,58,?,37,2,1,154
2011-04-01,?,?,?,?,?,3,?,?,?,?,4.2,81,2,58YQSpx5Ct8W3HxFhNs-Lw,30,?,14,?,1,125
2010-11-01,1,?,?,?,?,0,?,?,?,?,3.73,54,?,wY8NXmldbrXEzQtoVPvc0Q,4,?,9,?,?,29
2008-10-01,9,?,6,?,4,8,3,13,18,?,3.83,333,11,AJ83R7lkbS7bC4RueicAoQ,212,1,223,1,8,387
2011-09-01,2,?,?,?,1,0,?,?,1,?,3.64,72,1,IaSkRaBo1aGoOYmhMMLrjg,17,?,4,?,?,46
2011-07-01,?,?,?,?,?,0,?,?,?,?,3.45,31,?,ZNhbbfdUy9g9dGCXumGEqg,6,?,6,?,?,17
2008-08-01,17,4,1,2,13,15,4,15,22,4,3.79,182,239,CSMqBI1Pi9O6FA7515tFqQ,132,2,151,8,4,256
2012-06-01,?,?,?,?,?,0,?,?,1,?,4.45,20,1,-3iCfNaLfDFNHbox8qQIdg,14,?,12,?,?,30
2010-03-01,?,?,?,?,?,1,1,?,?,?,3.95,22,6,QGTIRrJmLpNfjxubO_GN9A,5,?,4,?,?,21
2010-05-01,105,6,?,2,20,17,36,14,53,3,3.63,110,28,ng2PG178Rrkv3-bJxYRdJQ,478,2,287,10,51,666
2012-01-01,?,?,?,?,?,0,?,?,?,?,4.25,4,?,5jIZAf8AMiHAlBjaT3CbYw,0,?,2,?,?,4
2010-10-01,?,?,?,?,?,0,4,?,?,?,3.06,29,?,0RoR4SGpRhVhRKmCdGlDGw,11,?,61,?,?,75
2008-09-01,10,3,?,3,6,7,14,9,7,?,4.06,173,133,cHnlIFP5WwJRer7_C2NUng,158,?,112,2,4,297
2011-05-01,?,?,?,?,1,0,2,?,2,?,3.96,25,13,b3LwrPrDpDcONzcNNTj75w,12,?,8,?,?,49
2013-10-01,?,?,?,?,1,0,1,?,?,?,3.4,10,1,t5IKEOSOhXcp6hPDz_hI_g,4,?,2,?,?,15
2009-02-01,9,3,3,?,6,8,6,8,12,?,3.73,116,21,_KwyAbbwiK4pipPvtzAMAA,65,1,56,2,3,149
2010-12-01,?,?,?,?,?,0,?,?,?,?,4.75,9,?,3LsG92Gxu7Q6-M77iGrK0w,0,?,0,?,?,7
2010-10-01,?,?,?,?,?,2,1,1,?,?,3.38,24,2,vI4ngaSQZiePeI0YuxjEAw,17,?,23,?,?,45
2013-06-01,?,?,?,?,?,0,?,?,?,?,4,4,1,hshQjdd3TmxURE9QuD7Y0A,1,?,0,?,?,2
2011-03-01,?,?,?,?,?,0,?,?,?,?,4.75,4,?,hJRe6W8iE2NdN9gARRmNyw,0,?,0,?,?,1
2009-03-01,1,?,?,?,?,3,4,1,?,?,3.3,237,5,0G0MEmIFg6khyVG_nEz3uA,32,?,51,?,3,117
2012-04-01,2,?,?,?,?,3,?,?,1,?,4.05,20,1,tE8ap2aA-mYXv2_LG3adpg,7,?,3,?,?,16
2012-02-01,?,?,?,?,?,0,1,?,?,?,3.29,7,?,OVok8tPUlDX76b0oeoJrqg,3,?,5,?,?,10
2008-12-01,1,?,?,?,?,0,?,?,?,?,4.33,6,2,FwwAKQrxWGpWYmTnWLFLsw,1,?,2,?,?,3
2012-02-01,?,?,?,?,?,0,?,1,2,?,3.43,7,13,xebLzu_jwsddjTKCUy3oYw,2,?,1,?,1,6
2011-07-01,?,?,?,?,?,2,?,?,1,?,3.94,16,7,pT0wMp1VKmjfp7NoSsPY_Q,5,?,5,?,?,7
2011-06-01,?,?,?,?,?,0,?,?,?,?,4.5,5,2,Dhzlwv04ewkviiOzpWgyiw,0,?,2,?,?,9
2009-06-01,?,?,?,?,?,1,?,?,?,?,4.06,17,35,SBC-GYlXQ_AZG75epz3YYw,2,?,0,?,?,21
2012-04-01,?,?,?,?,?,0,?,?,?,?,2.5,2,?,OEFy6yIAMVHEqB1TqlH6-A,0,?,0,?,?,3
2010-09-01,2,1,?,?,?,0,?,?,?,?,3.1,40,4,EUfqWdzUtoNbmXWfLfElmQ,4,?,22,?,?,43
2009-03-01,?,?,?,?,?,0,?,?,?,?,3.47,38,6,8_7jfEA-SHdt3MEDLEBpbQ,0,?,5,2,?,22
2006-03-01,?,?,?,?,?,0,?,?,?,?,4,4,2,N2GCTXqyCRMIZt-loUUd1A,3,?,1,?,?,4
2008-06-01,59,4,4,1,45,23,39,82,122,1,3.79,456,259,wNqwKWaRjClmcKsoJJRFow,899,4,1056,4,28,1328
2011-06-01,1,1,?,?,1,5,?,?,2,?,3.61,231,5,Z0_C4HRVvkLkyEsVGGMnkg,91,?,104,1,?,335
2012-10-01,126,4,2,3,29,7,52,38,117,?,4.1,151,70,QT0IMyO8ktSq3PD9Z0Hf7w,272,1,182,6,74,358
2011-08-01,1,?,?,?,?,0,?,?,1,?,3.74,31,3,ef3cFjUXJRFTvsDv1gYhUQ,5,?,3,?,?,23
2014-04-01,?,?,?,?,?,0,?,?,?,?,3.4,5,?,7XcwzFPtcTHHbd1_dEOdKw,0,?,0,?,?,0
2005-06-01,1,1,1,?,1,2,2,1,3,?,3.77,65,2,LAOHN2Z6INbwuGa3fx9UTw,25,?,28,?,?,48
2013-12-01,?,?,?,?,?,0,?,?,?,?,5,2,?,MLfGmuEJ113wTHV5IMDvMA,0,?,0,?,?,0
2010-11-01,?,?,?,?,?,0,?,?,?,?,4,16,6,M08V3LUtH2uYS34BrHnJzg,4,?,2,?,?,18
2013-06-01,?,?,?,?,?,0,2,?,?,?,1.9,20,?,FVyifV17Hy4hUjWCOH3Lag,2,?,10,?,?,26
2011-01-01,?,?,?,?,?,0,?,?,?,?,3.93,14,2,q2BKdliwFhf0gLVzvCUkQA,2,?,5,?,?,10
2008-10-01,7,5,3,3,14,18,3,22,32,1,3.95,174,85,ImCnfKbPDzgl6ig_ddXLDQ,182,?,117,38,4,223
2011-11-01,?,?,?,?,?,0,?,?,?,?,3.55,11,?,ej5USPAAYTA9sgJw6Fzp2g,2,?,0,?,?,2
2009-04-01,481,9,6,10,137,46,117,290,353,2,4.12,435,240,m7vtKWpZ9wdEQ95wJxrMrg,2038,14,1107,112,27,2664
2007-11-01,286,23,6,5,81,20,233,223,414,17,4.02,300,165,_GlP-J5IFotaIwuTJ0ezBQ,755,7,674,30,417,940
2010-01-01,255,18,5,1,60,22,72,102,207,33,3.73,422,184,z6Vup_UssMcTPGMDC8agHg,704,9,587,110,45,1061
2009-05-01,?,?,?,?,?,1,?,?,1,?,3.2,39,?,xQOmoZAQ4NO2tFAmurT3VQ,8,?,9,?,?,25
2007-11-01,1,?,?,?,?,2,1,?,?,?,3.64,31,?,9z4sGAL1hu9rLJhcFZR8ng,8,?,7,?,?,36
2011-01-01,13,?,4,?,16,8,22,30,28,?,4.34,165,34,U3DzyVKgyQk2YGDnZ8pFFQ,174,4,97,2,1,256
2013-07-01,?,?,?,?,?,0,?,?,?,?,5,9,7,bgNNuYOPVQ7nde-_3iLarg,3,?,1,?,?,4
2011-11-01,?,?,?,?,?,0,?,?,?,?,1,1,?,9CzY9Lp-aBDIACwXGoMxrA,0,?,1,?,?,5
2010-05-01,?,?,?,?,?,1,?,?,?,?,4.33,44,?,-vB7Z9ncAuTQxwX7Sj-BBg,16,?,16,?,?,64
2013-06-01,1,?,?,?,?,0,?,?,1,?,3.63,54,48,ZTk05PSFDo8csT0YKmwYnQ,15,?,4,?,3,24
2008-10-01,?,?,?,?,?,0,3,?,1,?,4.3,27,4,PWjdlug88aWpFEfPMJbSVg,39,?,22,?,1,46
2012-08-01,?,?,?,?,?,0,?,?,?,?,4.67,3,?,d7KTA47Ceu2QoE-ZFrTR9g,2,?,2,?,?,2
2010-07-01,23,3,3,?,6,5,8,3,23,3,3.77,248,20,hnzx7Q7IWq5EDVe0yjKK8w,139,1,113,1,4,339
2010-05-01,28,5,5,1,28,27,13,10,24,2,3.95,1138,71,XjfKBr96h6GgrfkR_q6gIA,585,3,238,1,5,1611
2009-02-01,?,?,?,?,?,2,2,1,?,?,3.85,20,2,jV6pJZ1wRcG_NsjKmffSSg,7,?,2,?,?,23
2008-06-01,78,10,3,5,20,13,49,64,57,2,3.54,202,33,VJIwFsZ7-udXymDm2inE0Q,579,2,818,5,72,752
2008-08-01,1,1,?,?,?,1,6,4,4,?,3.91,34,21,Ak2jlINPRk9dWWazWUW2hA,39,?,39,?,1,67
2009-01-01,1738,135,6,150,822,90,759,2211,2484,233,3.57,797,546,zs_GJibScPz5Cbz1hoNanQ,5627,37,5242,1704,1102,6420
2009-02-01,?,?,?,?,?,3,5,1,?,?,4.22,36,10,Z6Kz5DOd0-W3t_FoQIELAg,12,?,3,?,1,40
2013-05-01,?,?,?,?,?,0,?,?,?,?,5,1,?,_Hj4Kvp4_M1WXjp3mPwESg,0,?,1,?,?,0
2008-06-01,?,3,?,?,2,3,4,?,4,?,2.94,142,?,6j5cqcWyMjN4ez_4iU7a_Q,70,2,61,?,?,242
2007-02-01,175,33,5,39,43,46,87,229,296,16,4.08,182,179,__AGxxnesE_oWHxSztso1w,632,18,488,23,93,808
2010-03-01,18,4,4,3,12,5,4,11,18,?,4.53,127,52,9U2l-roA7cbuzwYamubjMQ,107,3,49,13,6,194
2010-11-01,103,7,4,33,58,38,97,139,200,8,3.72,368,175,palND-kF1qpMLhkcgAnSxA,921,2,1073,30,96,1326
2007-03-01,?,?,?,?,?,0,?,1,?,?,3.86,42,8,rbj7glNR5UeJ76_1wnu6OA,22,?,36,?,1,27
2013-04-01,3,?,?,?,?,1,1,?,1,?,3.36,42,2,J7n76bo7-2AzBHIV91fs1g,24,?,16,?,?,29
2010-09-01,47,2,4,?,24,12,16,30,39,2,4.02,232,16,NDlikJ7kzN6EYr0v8KL-0w,303,3,251,3,11,539
2011-04-01,1,?,1,?,9,3,3,6,3,?,3.75,95,3,q0a1kktwhfgXQUbjRojUKA,49,?,15,1,?,91
2012-12-01,?,?,?,?,?,0,?,?,?,?,4.33,3,?,r3naD1IAa9iKmOq7PnaYUA,0,?,0,?,?,1
2012-04-01,27,1,2,?,8,6,7,11,34,2,3.81,178,22,qrgJ15OAvVc1PpXCCtmdfA,173,?,164,2,4,280
2013-10-01,1,?,?,?,?,0,?,?,?,?,4.03,64,?,epoT3MNU6BhdHSg2QogneQ,0,?,1,?,?,1
2012-02-01,?,?,?,?,?,0,?,?,?,?,1,3,?,fbeHfeZ6mKTIbUHZ0vMbow,1,?,2,?,?,3
2009-03-01,?,3,?,?,?,0,?,?,1,?,4,18,3,nqzt7UwLYH4Ca9YRYFfgZw,9,?,8,?,?,37
2009-03-01,11,1,?,?,4,3,17,6,11,?,3.52,268,23,RLLfrjXcyiXnyssR4u685A,61,?,46,1,8,154
2009-06-01,?,?,?,?,?,0,?,?,?,?,2.69,34,?,PQlUfLCDY7ALLbmsR6074A,5,?,12,?,?,48
2011-11-01,?,?,?,?,?,0,?,?,?,?,2.75,4,1,58V4b3TzV2HhHx03jcivXw,1,?,2,?,?,6
2011-11-01,?,?,?,?,1,0,?,?,2,?,3.5,9,5,RqgooNmbwSeAoBSLKTi0XA,4,?,3,?,1,14
2009-09-01,391,21,6,43,120,62,125,363,335,28,4.01,748,99,uarp0ZyToKXKWv6Wl_Vblg,2100,21,1513,24,76,2969
2009-01-01,3,2,3,?,2,2,8,?,8,?,3.33,144,2,Moz9DGwLwu4hwDoHN5xYkA,46,?,42,?,3,131
2013-05-01,?,1,?,?,?,0,?,?,?,?,4.1,62,?,x5cblKZ1jTeIMqj06-4UpA,8,?,19,?,?,39
2010-10-01,?,?,?,?,?,0,?,?,?,?,2.92,12,1,awyoss_t7BS-UvX4_xiSGg,4,?,2,?,?,28
2013-10-01,?,?,?,?,?,1,?,?,?,?,3.97,29,27,bfe0eBl8BScvlVXURMbpQA,8,?,0,?,?,14
2011-12-01,19,4,2,1,17,14,9,14,20,2,3.75,575,17,QaNCkiPzJFKckPRFLtS5NQ,336,?,233,4,3,689
2012-05-01,?,?,?,?,?,0,?,?,?,?,4,1,?,A1VZIzpm3DphDZGvgjNXwg,0,?,0,?,?,0
2009-02-01,33,3,1,8,13,7,14,34,35,4,4.09,126,31,c7AysbJcaHSROwiMyRj5KA,122,?,115,41,6,229
2014-04-01,1,?,?,?,?,0,?,?,?,?,3,2,?,S2B0mkTIe7m9kqwFjpfE0g,1,?,0,?,?,3
2009-07-01,?,?,?,?,?,1,2,?,2,?,3.75,147,4,gRQxEMPj5Ny8h-7ZUiQJKQ,24,?,20,?,?,42
2013-09-01,?,?,?,?,?,0,?,?,?,?,3.67,3,?,d7P2Khug0E5lyCbKRnsR1w,0,?,0,?,?,2
2010-12-01,3,?,?,?,1,1,?,?,?,?,3.39,32,2,QUU2QiH_Od99UH76F9w0Ag,10,?,5,?,?,31
2009-01-01,?,1,1,1,?,1,5,2,1,?,3.65,189,4,dUDzN6zl3j12zhByOrnF9Q,50,?,39,?,?,215
2010-09-01,1,?,?,?,1,1,4,?,1,?,4.14,36,11,0nCNOQv4VV2qYcqVno5ZrA,15,?,9,?,?,56
2010-06-01,1,1,?,?,?,3,2,2,3,?,3.88,115,5,9F6p5_N9cVS05w41o0vMaA,50,?,30,1,?,128
2011-05-01,21,1,4,2,7,10,14,9,13,1,4,176,11,Bdw2IjBhvUySIaAjechoEQ,77,1,51,2,3,205
2011-12-01,?,?,?,?,?,0,?,?,?,?,3.62,8,?,5eZx1PE2ety97-Ol9hPuxQ,0,?,1,?,?,6
2009-12-01,?,?,?,?,?,1,?,?,?,?,4.07,15,?,2LdmDvRyrXgFsVL1KoRfRA,8,?,18,?,?,118
2013-04-01,?,?,?,?,?,0,?,?,?,?,2.4,7,?,d6ESFIVSBZKXVjK4ZI9hTA,0,?,1,?,?,8
2007-12-01,14,3,1,4,2,11,6,11,20,?,3.42,131,43,voDxeLRAKEU3G03gRZauKg,116,1,194,1,12,194
2012-10-01,?,?,?,?,?,0,?,1,?,?,4.17,7,2,_sULfLlSvpSuLqtr36MPwg,1,?,0,?,?,3
2008-07-01,5,2,4,?,2,2,4,1,8,?,3.43,150,7,pqfiEmBz9z7FnT-4Paz52g,63,?,80,?,?,212
2011-03-01,2,1,?,?,?,3,2,2,?,?,3.93,57,11,M4FtX4LNZfJ7fFzxxE0PUQ,9,?,5,?,?,26
2013-07-01,?,?,?,?,?,0,?,?,?,?,3,4,?,Gu-uzhrOJ3pCd7safj7rSQ,1,?,1,?,?,9
2014-05-01,?,?,?,1,?,1,?,?,?,?,4.36,18,?,juEV_chW5lQHAWvdszNKcA,4,?,6,?,?,12
2010-03-01,?,?,?,?,?,1,?,?,?,?,4.67,15,?,dB7SM7XBiHoZhGpyvHuBXg,4,?,0,?,?,5
2008-11-01,800,25,5,7,292,50,144,367,567,8,4.14,574,387,bCLFdVfkAiZ7t1xDskb66Q,1858,10,949,59,165,2439
2009-06-01,8,?,?,1,1,1,2,1,2,1,3.88,79,31,eL2AbD_vXdP57eewFH21lQ,137,1,120,?,?,234
2009-09-01,?,?,?,1,?,0,?,?,2,?,3.72,25,?,r6Y2B_N0p9vVFhUfo9R66A,10,?,29,?,1,44
2011-05-01,?,1,?,?,?,0,?,?,1,?,4.36,35,1,R08Fxwj4RFek4UbLFwVEMA,8,?,4,?,?,17
2013-05-01,?,?,?,?,?,0,?,?,?,?,4,1,?,0bOe7GWjzmqMcELzKz00zg,0,?,0,?,?,0
2008-08-01,3,?,?,?,2,2,4,?,1,?,3.81,141,17,D2NKLp8yrK-49RKslrOnpw,49,?,26,?,?,143
2008-12-01,?,1,?,?,1,1,1,?,1,?,3.57,24,18,724iTTk5Zv0P6-Xa6mTS9g,20,?,61,1,4,86
2011-06-01,3,1,2,?,3,2,2,?,5,?,3.66,152,10,FOPR4H_FQ2qmmwVvaZBSfw,62,?,39,?,1,166
2011-03-01,?,?,?,?,?,0,?,?,?,?,1.71,8,?,B78W9fPbmIAb37uDlFYNcA,1,?,2,?,?,11
2011-06-01,?,?,?,?,?,0,?,?,?,?,3.4,10,?,HTB_DWr0xJ-OmcpufAkZJQ,1,?,0,?,?,2
2008-06-01,8,1,?,1,4,5,3,1,9,?,3.48,316,3,CmqfCS5ofJfONBLmiZSh0Q,89,?,50,?,3,229
2007-05-01,1,7,3,7,4,5,6,6,7,?,3.6,94,11,5-4CoZMk2vYk6ojhhsw3LQ,152,?,62,1,2,340
2010-12-01,?,?,?,?,?,0,?,?,?,?,3.11,22,?,KmG-_Vwh4Mk1sg8vEmwQ3g,1,?,4,?,?,6
2009-04-01,1,?,?,?,?,0,2,1,?,?,3.88,16,5,cl9ZMopdCQGGXMlwgruFdg,10,?,5,?,?,21
2008-04-01,102,3,5,5,20,21,43,53,92,6,3.25,299,251,BaXgT8NGTnWjNUUnOdpRWA,602,5,622,21,50,983
2013-06-01,?,?,?,?,?,0,?,?,?,?,3.35,20,?,HL86ch20epS9o4jrRF0FWg,2,?,1,?,?,15
2011-05-01,2,?,?,?,?,0,2,?,1,?,3.93,41,3,rQGXCMOk2oT4gdwQ0VW2wA,10,?,12,?,?,42
2010-05-01,?,?,?,?,?,0,?,?,?,?,1,3,?,z1A_Ux1qYyNM099FoEbh6Q,1,?,0,?,?,2
2007-10-01,288,5,7,1,43,118,81,80,206,7,3.42,719,547,0bNXP9quoJEgyVZu9ipGgQ,5328,?,3339,28,33,6847
2009-05-01,?,?,?,?,?,0,?,?,1,?,4.38,22,2,j-aruJbrUGLP4ZwhQfDJHw,7,?,4,?,?,16
2008-08-01,?,?,?,?,?,0,?,?,?,?,5,1,1,s1NcLBTHzINUA-cmCbR-Tw,0,?,0,?,?,0
2013-02-01,?,?,?,?,?,0,?,?,?,?,2.25,5,?,eur6AHSBmfRxHVNwrdAr0w,1,?,0,?,?,1
2009-06-01,?,1,?,?,?,0,?,?,?,?,4.33,51,3,iueoPNiz895IQZaMojq5dA,19,?,7,?,?,43
2012-02-01,3,1,?,?,1,1,1,2,3,?,3.85,87,8,dxlpQMAvo2Yommv35NDrpg,43,?,22,?,1,103
2008-02-01,15,10,1,9,17,31,26,43,29,3,3.56,162,81,vzjGe0X9htp1yzPvA_8udw,175,2,112,18,9,273
2011-04-01,95,6,3,8,86,35,82,112,193,3,3.93,459,245,wY05e7eTtMLvkg0bcZ6zwA,791,4,763,22,93,1321
2007-02-01,?,?,?,?,?,0,?,?,?,?,4.13,37,?,2PPl1SH9eLC5cvcw5gM4Yg,8,?,4,?,1,30
2008-03-01,11,?,2,3,8,3,8,4,10,?,3.87,149,19,c17pfTgV1tE7xaHf9x5VZg,143,?,85,1,2,473
2012-11-01,?,1,?,?,3,0,1,1,?,?,3.32,73,?,wuPWteuwGWLTjZe7ryYapw,26,?,14,?,?,85
2010-09-01,?,?,?,?,?,0,?,?,?,?,4,13,?,Ua0LXWpeIRGhnDBnhWHK4Q,1,?,4,?,?,9
2012-05-01,?,?,?,?,1,0,?,?,1,?,4.25,28,4,tvPrjtCqQu7sZmf1gcuBqg,10,?,12,?,?,55
2009-03-01,?,1,?,?,?,0,1,?,1,?,3.44,15,2,W8jWokEa3d0uVzwYqugaaA,5,?,6,?,?,20
2011-05-01,4,1,2,?,7,1,3,2,3,?,3.41,109,9,eYWLPTAKj7rEeZJOCFqNpQ,31,?,25,?,?,153
2010-04-01,?,?,?,?,?,1,?,?,2,?,4.44,49,7,ncFbDwW5V4RfoEkhcAPfBA,10,?,9,?,?,29
2007-12-01,86,7,7,11,38,31,37,79,156,5,3.97,517,70,eBxhanz54AOCNXXSay9HXQ,1223,7,941,11,37,1502
2010-11-01,?,?,?,?,?,0,1,?,?,?,2.83,12,2,3ArIdn_lcSJdYLQo0a8srw,3,?,6,?,1,15
2009-08-01,?,?,?,?,?,1,?,?,2,?,3.83,18,8,OmnXoXdLsXhOVHQCDX_nAw,11,?,11,?,?,21
2010-06-01,?,?,?,?,?,0,?,?,1,?,3.77,43,?,X29HJnXiJLDp9TARWvGBdQ,15,?,9,1,?,100
2008-08-01,103,11,5,3,36,18,22,42,70,5,3.78,330,128,fQIhLq-j8eeYkxiyytn2HQ,309,2,353,12,39,541
2010-07-01,?,?,?,?,?,0,?,?,?,?,4.13,15,3,jsq-0DG68U11dRwKRMld_Q,3,?,5,?,?,8
2008-07-01,9,1,?,?,3,1,3,2,6,1,4.21,61,70,PfDOi6f7aEw4nq8mj6Pppg,45,?,14,?,3,67
2012-02-01,?,?,?,?,?,0,?,?,?,?,3.17,6,6,isQk8XhxHCun8XKPrj24tw,1,?,0,?,?,3
2008-03-01,7,?,1,?,3,3,3,4,13,1,3.58,472,4,Cx1PjhwBUE4ZX1ZksgWU-g,167,1,130,3,3,331
2008-02-01,?,?,2,?,?,2,?,3,2,?,3.46,62,2,OPQZXJqvAhuVeKjeLPQ2SA,15,?,25,?,1,66
2013-04-01,?,?,?,?,?,0,1,?,?,?,2.38,24,6,z-nqY9y4gKrDH1CHGghFHQ,7,?,30,?,?,32
2011-01-01,3,1,?,?,?,1,2,?,1,?,4.06,33,12,6QGLc4rW7VUhxhFzTwfphg,10,?,19,?,?,27
2009-06-01,?,?,?,?,1,2,?,?,1,?,3.17,46,?,-MejYk7-8jCTVj2ZNKEllg,20,?,17,?,1,102
2009-05-01,2,?,?,?,1,1,1,?,3,?,3.71,14,1,2T5JwdrydCdo-DDSU6C_WA,6,?,3,?,?,21
2014-01-01,?,?,?,?,?,0,?,?,?,?,3.67,3,1,i2rTlJMeUoafX0M4_-CwKQ,1,?,1,?,?,8
2009-06-01,31,?,?,?,15,8,31,17,27,2,3.83,96,166,fkwMNy9p30NdncKxGrdhXg,152,1,128,?,8,393
2009-11-01,?,?,?,?,?,0,?,?,?,?,4,8,1,IkOaRADjz1YxUXpe7BNf4A,12,?,13,?,?,12
2010-11-01,3,1,?,2,1,1,3,1,?,?,4.02,47,7,70RkhiEobIBK4lD8-_jkTQ,11,?,11,?,?,38
2008-12-01,74,5,3,2,22,9,35,67,86,?,4.07,116,152,1ylYrKcGNA8MDkhNBTjHMA,474,6,433,?,23,559
2011-08-01,1,?,?,?,?,0,1,2,4,?,3.56,84,7,fYayRBmQjB8f5eyH1WR-1w,18,?,39,?,?,87
2012-02-01,?,?,?,?,?,0,?,?,1,?,3.84,25,1,76jT3ccMZimLMSSiZ-3g9w,6,?,0,?,?,13
2009-04-01,1,?,?,?,2,1,?,?,2,1,3.79,36,3,EQYhCVLmAQLGwYUYPPSaaw,13,?,10,?,?,22
2013-04-01,?,?,?,?,?,0,?,?,?,?,3.8,6,?,yq2s4jYAfq8yAk1FbT142A,0,?,0,?,?,0
2006-12-01,495,36,6,5,172,31,150,144,524,28,3.83,647,9,F5NvOP5YeKetvkYo1W4t3A,2766,13,2615,146,245,3366
2013-07-01,1,?,?,?,?,0,?,?,?,?,4.06,17,1,vdeEDIz1aTSX973UVpWycg,9,?,12,?,?,18
2011-12-01,?,?,?,?,?,0,?,?,?,?,3.57,7,?,6R6F2DcN3QslZPf20eqo2g,0,?,0,?,?,3
2013-10-01,?,?,?,?,?,0,?,?,?,?,3.5,2,?,HepiIAZ8Tgt3H8_JpffAFA,0,?,0,?,?,2
2010-12-01,?,?,?,?,?,0,?,?,?,?,3.77,15,?,s0G9Z_P8gTSQF6uKgcOZ0w,1,?,1,?,?,5
2008-11-01,4,?,?,?,?,2,1,?,2,?,2.36,11,19,hGitwL2Ixiq3C6mJyQrlPw,6,?,12,?,?,22
2010-09-01,?,1,?,?,1,0,?,?,1,?,4.53,17,?,iLGsGkaWK3njvnYmYuwSVw,6,?,5,?,?,17
2008-02-01,?,?,?,?,?,1,?,?,1,?,3.75,4,3,72lSH7LyIdaPzqZgA0v7Qg,5,?,1,?,?,7
2013-02-01,?,?,?,?,?,0,?,?,?,?,4.33,6,?,pitcseZJ_USj3tS5i1x9dw,3,?,0,?,?,3
2011-11-01,?,?,?,?,?,0,?,?,?,?,3.17,6,?,PGZD7Nm4I9sW8MytVso5gA,0,?,2,?,?,7
2012-09-01,?,?,?,?,?,1,?,1,?,?,3.37,18,1,q9zdZyN95FNX9Q9vJK_jWg,3,?,0,?,?,8
2011-04-01,3,?,?,?,?,1,?,?,1,?,3.7,49,8,GbPuNYvk-tRzBTZZnEioKg,58,?,16,?,?,61
2009-11-01,?,1,1,?,?,1,?,?,?,1,4.18,57,3,H8wT4jji49mEB_CxXFF5LA,11,?,5,?,1,41
2010-01-01,20,6,5,?,33,17,8,19,20,1,3.35,486,84,OI-VGo5ij4TMHVw8xWrKNA,413,3,140,9,7,910
2008-09-01,44,2,6,?,34,21,24,21,61,1,3.44,502,20,aIT9dfJ681z0wxXEtQJmiQ,382,2,594,?,26,871
2011-09-01,?,?,?,?,?,0,?,?,?,?,3.71,7,2,rqcbEGEPmtHd5kDpZxylGQ,0,?,0,?,?,6
2009-05-01,4,?,?,?,?,0,?,?,2,?,2.55,19,1,_FnxlobUPQ4KU87CwBRX8A,10,?,31,?,?,32
2009-09-01,?,?,?,?,?,0,?,?,?,?,2.89,8,?,7kYm1qi9b6Oxie-L9EEwSg,2,?,4,?,?,9
2010-09-01,?,?,?,?,2,0,1,?,?,?,3.4,15,1,Fq3KNIDfsRRvSSZc0nGB7g,7,?,4,1,?,16
