@relation yelp_academic_dataset_checkin

@attribute business_id string
@attribute checkin_info.0-0 numeric
@attribute checkin_info.0-1 numeric
@attribute checkin_info.0-2 numeric
@attribute checkin_info.0-3 numeric
@attribute checkin_info.0-4 numeric
@attribute checkin_info.0-5 numeric
@attribute checkin_info.0-6 numeric
@attribute checkin_info.1-0 numeric
@attribute checkin_info.1-1 numeric
@attribute checkin_info.1-2 numeric
@attribute checkin_info.1-3 numeric
@attribute checkin_info.1-4 numeric
@attribute checkin_info.1-5 numeric
@attribute checkin_info.1-6 numeric
@attribute checkin_info.10-0 numeric
@attribute checkin_info.10-1 numeric
@attribute checkin_info.10-2 numeric
@attribute checkin_info.10-3 numeric
@attribute checkin_info.10-4 numeric
@attribute checkin_info.10-5 numeric
@attribute checkin_info.10-6 numeric
@attribute checkin_info.11-0 numeric
@attribute checkin_info.11-1 numeric
@attribute checkin_info.11-2 numeric
@attribute checkin_info.11-3 numeric
@attribute checkin_info.11-4 numeric
@attribute checkin_info.11-5 numeric
@attribute checkin_info.11-6 numeric
@attribute checkin_info.12-0 numeric
@attribute checkin_info.12-1 numeric
@attribute checkin_info.12-2 numeric
@attribute checkin_info.12-3 numeric
@attribute checkin_info.12-4 numeric
@attribute checkin_info.12-5 numeric
@attribute checkin_info.12-6 numeric
@attribute checkin_info.13-0 numeric
@attribute checkin_info.13-1 numeric
@attribute checkin_info.13-2 numeric
@attribute checkin_info.13-3 numeric
@attribute checkin_info.13-4 numeric
@attribute checkin_info.13-5 numeric
@attribute checkin_info.13-6 numeric
@attribute checkin_info.14-0 numeric
@attribute checkin_info.14-1 numeric
@attribute checkin_info.14-2 numeric
@attribute checkin_info.14-3 numeric
@attribute checkin_info.14-4 numeric
@attribute checkin_info.14-5 numeric
@attribute checkin_info.14-6 numeric
@attribute checkin_info.15-0 numeric
@attribute checkin_info.15-1 numeric
@attribute checkin_info.15-2 numeric
@attribute checkin_info.15-3 numeric
@attribute checkin_info.15-4 numeric
@attribute checkin_info.15-5 numeric
@attribute checkin_info.15-6 numeric
@attribute checkin_info.16-0 numeric
@attribute checkin_info.16-1 numeric
@attribute checkin_info.16-2 numeric
@attribute checkin_info.16-3 numeric
@attribute checkin_info.16-4 numeric
@attribute checkin_info.16-5 numeric
@attribute checkin_info.16-6 numeric
@attribute checkin_info.17-0 numeric
@attribute checkin_info.17-1 numeric
@attribute checkin_info.17-2 numeric
@attribute checkin_info.17-3 numeric
@attribute checkin_info.17-4 numeric
@attribute checkin_info.17-5 numeric
@attribute checkin_info.17-6 numeric
@attribute checkin_info.18-0 numeric
@attribute checkin_info.18-1 numeric
@attribute checkin_info.18-2 numeric
@attribute checkin_info.18-3 numeric
@attribute checkin_info.18-4 numeric
@attribute checkin_info.18-5 numeric
@attribute checkin_info.18-6 numeric
@attribute checkin_info.19-0 numeric
@attribute checkin_info.19-1 numeric
@attribute checkin_info.19-2 numeric
@attribute checkin_info.19-3 numeric
@attribute checkin_info.19-4 numeric
@attribute checkin_info.19-5 numeric
@attribute checkin_info.19-6 numeric
@attribute checkin_info.2-0 numeric
@attribute checkin_info.2-1 numeric
@attribute checkin_info.2-2 numeric
@attribute checkin_info.2-3 numeric
@attribute checkin_info.2-4 numeric
@attribute checkin_info.2-5 numeric
@attribute checkin_info.2-6 numeric
@attribute checkin_info.20-0 numeric
@attribute checkin_info.20-1 numeric
@attribute checkin_info.20-2 numeric
@attribute checkin_info.20-3 numeric
@attribute checkin_info.20-4 numeric
@attribute checkin_info.20-5 numeric
@attribute checkin_info.20-6 numeric
@attribute checkin_info.21-0 numeric
@attribute checkin_info.21-1 numeric
@attribute checkin_info.21-2 numeric
@attribute checkin_info.21-3 numeric
@attribute checkin_info.21-4 numeric
@attribute checkin_info.21-5 numeric
@attribute checkin_info.21-6 numeric
@attribute checkin_info.22-0 numeric
@attribute checkin_info.22-1 numeric
@attribute checkin_info.22-2 numeric
@attribute checkin_info.22-3 numeric
@attribute checkin_info.22-4 numeric
@attribute checkin_info.22-5 numeric
@attribute checkin_info.22-6 numeric
@attribute checkin_info.23-0 numeric
@attribute checkin_info.23-1 numeric
@attribute checkin_info.23-2 numeric
@attribute checkin_info.23-3 numeric
@attribute checkin_info.23-4 numeric
@attribute checkin_info.23-5 numeric
@attribute checkin_info.23-6 numeric
@attribute checkin_info.3-0 numeric
@attribute checkin_info.3-1 numeric
@attribute checkin_info.3-2 numeric
@attribute checkin_info.3-3 numeric
@attribute checkin_info.3-4 numeric
@attribute checkin_info.3-5 numeric
@attribute checkin_info.3-6 numeric
@attribute checkin_info.4-0 numeric
@attribute checkin_info.4-1 numeric
@attribute checkin_info.4-2 numeric
@attribute checkin_info.4-3 numeric
@attribute checkin_info.4-4 numeric
@attribute checkin_info.4-5 numeric
@attribute checkin_info.4-6 numeric
@attribute checkin_info.5-0 numeric
@attribute checkin_info.5-1 numeric
@attribute checkin_info.5-2 numeric
@attribute checkin_info.5-3 numeric
@attribute checkin_info.5-4 numeric
@attribute checkin_info.5-5 numeric
@attribute checkin_info.5-6 numeric
@attribute checkin_info.6-0 numeric
@attribute checkin_info.6-1 numeric
@attribute checkin_info.6-2 numeric
@attribute checkin_info.6-3 numeric
@attribute checkin_info.6-4 numeric
@attribute checkin_info.6-5 numeric
@attribute checkin_info.6-6 numeric
@attribute checkin_info.7-0 numeric
@attribute checkin_info.7-1 numeric
@attribute checkin_info.7-2 numeric
@attribute checkin_info.7-3 numeric
@attribute checkin_info.7-4 numeric
@attribute checkin_info.7-5 numeric
@attribute checkin_info.7-6 numeric
@attribute checkin_info.8-0 numeric
@attribute checkin_info.8-1 numeric
@attribute checkin_info.8-2 numeric
@attribute checkin_info.8-3 numeric
@attribute checkin_info.8-4 numeric
@attribute checkin_info.8-5 numeric
@attribute checkin_info.8-6 numeric
@attribute checkin_info.9-0 numeric
@attribute checkin_info.9-1 numeric
@attribute checkin_info.9-2 numeric
@attribute checkin_info.9-3 numeric
@attribute checkin_info.9-4 numeric
@attribute checkin_info.9-5 numeric
@attribute checkin_info.9-6 numeric

@data
HYFwjbK7HbvzENF44ACfdA,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,1,?,?,1,?,2,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1,2,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,1,?,?,?,?,?,1,?,?,1,?,1,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?
J2AiPQnKWBxBwc4MMkbH8w,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,1,?,1,1,2,?,?,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
MQtzOBwYXrTjqkWLLKInew,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
YlznKuAxnd7j3QfXFzoIog,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,1,?,1,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,2,?,2,1,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
TLjnOhDnazyPJmI8LqU5-g,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
IoPdC59QwkWYm31xPkwcPw,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,?,1,?,?,1,2,1,1,1,?,?,?,1,1,?,?,?,?,1,?,2,?,?,?,?,?,?,?,1,?,1,?,?,1,?,?,?,1,?,?,3,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,1
Ryq600aoE3h8_qRQGIed9A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,?,?,1,1,?,?,?,?,?,?,1,?,?,?,?,?,1,?,2,?,?,?,?,?,?,?,1,?,2,?,?,?,?,1,?,?,2,?,1,?,1,1,?,2,1,1,?,1,?,?,2,?,?,?,?,1,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?
XTGb5b3LBuhWHhJS1xPnQQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,3,1,?,?,?,1,1,3,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
2fPABODueZ0RSOFln5Yl5A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,1,?,?,?,?,?,1,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?
biPufUGJXOeWLDz_hteueg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,2,1,?,?,?,?,?,1,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?
UV9c6A16IXXA7JmkTor8Tg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,1,?,?,?,?,2,?,1,?,1,?,?,2,1,2,?,1,?,?,1,2,3,?,?,?,?,2,?,?,?,?,?,?,2,2,1,1,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,1,2,?,1,?,1,?,2,1,3,1,?,2,?,2,2,?
4N7dN61pyPfcxmKgXWQPfw,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,1,?,?,?,?,?,?,?,1,1,?,1,1,?,?,1,1,?,1,2,2,1,2,1,?,?,2,1,2,7,2,?,2,3,2,3,9,2,1,?,1,4,3,1,?,?,?,?,?,2,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Q3GGB4ZMajP-Qmtdr1cVZw,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,2,1,1,?,?,1,2,3,3,1,1,1,?,1,3,4,2,2,1,1,1,2,?,?,?,?,?,?,4,?,1,?,1,?,?,?,?,?,?,?,?,2,2,?,1,?,?,1,?,1,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,2,1,?,?,2,?,?,2,3,3,?,1,1,1,1,2,2
xMyTUliefguc3bfetGebJg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?
jqo3Ljexof9sA8PhSTwEjA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,1,3,4,3,?,?,?,?,?,?,?,1,1,?,?,?,?,?,2,2,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,2,?,2,1,2,1,2,?,2,2,1,2,?,?,?,1,6,?,2,?,1,1,2,2,1,?,?,1,?,1,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?
68JsiWNLKs8NDCrBCxIWMA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,1,?,?,?,2,?,?,?,?,?,?,1,?,?,1,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
PhdMPqSdLZi6IV8SdnpUAQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,5,2,?,4,2,?,1,?,1,?,2,1,2,?,1,1,?,1,?,1,1,?,?,1,?,?,?,1,1,?,?,?,?,?,?,1,2,2,2,?,?,?,2,2,?,2,?,2,?,3,2,?,2,1,1,2,?,?,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,1,?
eC4iEcRR3p5NLq9Zf80ZGg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,1,2,2,?,1,?,?,1,?,1,3,?,?,?,?,?,?,2,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,2,?,?,2,2,1,?,?,3,2,1,1,?,2,3,4,3,?,?,1,3,?,1,2,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?
-4PHmmCt_RmAfaE3sDKW_g,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,?,?,?,?,?,1,?,?,2,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,5,?,?,?,?,?,?,2,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
jMXL4JB6GoSeOINOtZdFew,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?
AyAJs-XGv2_Cn_LPH1DWyg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?
JJFoeKZXgi2_LeECDMkkoQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,1,?,?,?,?,1,1,1,3,?,1,1,2,2,?,1,?,2,1,3,2,1,?,?,?,2,?,1,1,2,?,?,?,?,?,?,?,?,?,?,?,2,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,1,1,?,?,?,?,?,?,?
KHOHjA8HOcTlFBCtMQFv8A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,?,1,2,1,4,1,1,?,1,?,1,4,4,1,1,?,?,1,2,1,1,1,1,?,?,3,2,?,?,?,?,?,?,?,?,?,1,?,1,2,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ykxf0XiJt-d76dBwfO_yew,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,3,?,?,1,?,4,1,?,1,?,1,?,?,1,1,?,?,?,?,?,?,?,?,?,?,1,1,2,?,1,?,2,1,2,?,4,2,6,4,5,2,1,2,2,1,2,1,1,1,?,?,?,?,?,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?
pSYCSXgabSKKJrIEJG-FLQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,2,?,1,?,?,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Yn89vJYXcdprx9U_w1qmMw,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?
HLWtNcf3l-wKb6v9duteMQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,2,1,4,2,?,?,?,?,?,4,?,?,1,?,2,3,2,2,?,?,?,?,2,3,2,?,?,1,1,1,2,?,?,1,?,1,?,2,?,?,1,1,1,1,?,4,?,3,?,2,4,1,1,?,?,?,?,3,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,2,2
XIZ259hZ6Yww3C0o97MgUQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,1,?,?,?,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,?,?,?
j515klfbCAEF3KPiKvHz9g,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,2,1,5,4,5,?,1,?,2,3,2,5,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,1,?,?,2,?,?,?,?,?,?,1,?,2,1,1,?,1,1,3,2,2,?,?,1,1,1,3,2,1,?,1,1,1,1,5
S2x-rEziU3ONR9zO_vpPxA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,2,2,?,4,1,?,1,1,1,2,1,?,1,1,?,?,?,1,1,1,?,?,?,?,?,?,?,?,?,?,?,1,2,?,?,?,2,?,1,1,1,1,2,1,2,?,1,?,?,1,1,?,1,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,3,?,1,1,?,5,4,5,6,5,?,?,?,1,?,2,1,?,?,2,2,1,?,?,?,2,1,?,2,1,?,1,1
