@relation userReviews

@attribute user.yelping_since string
@attribute user.compliments.plain numeric
@attribute user.compliments.more numeric
@attribute user.elite numeric
@attribute user.compliments.cute numeric
@attribute user.compliments.writer numeric
@attribute user.fans numeric
@attribute user.compliments.note numeric
@attribute user.compliments.hot numeric
@attribute user.compliments.cool numeric
@attribute user.compliments.profile numeric
@attribute user.average_stars numeric
@attribute user.review_count numeric
@attribute user.friends numeric
@attribute user.votes.cool numeric
@attribute user.compliments.list numeric
@attribute user.votes.funny numeric
@attribute user.compliments.photos numeric
@attribute user.compliments.funny numeric
@attribute user.votes.useful numeric
@attribute review.business_id string
@attribute review.date string
@attribute review.review_id string
@attribute review.stars numeric
@attribute review.user_id string
@attribute review.votes.cool numeric
@attribute review.votes.funny numeric
@attribute review.votes.useful numeric

@data
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,0AsJNgbhmky5Z0Yls-ZsjQ,2011-01-18,RJevWsZvUwWYwCPDtZyqPQ,5,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,0AsJNgbhmky5Z0Yls-ZsjQ,2013-01-12,qHVMQ3yw9jR93_7GVswthA,1,RvweNJFVkR3ttkWsIBy7nQ,2,0,7
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,4i1CVNFxRVOKK4-rkt98sA,2012-05-17,r0V8uyhjljvFkR_ha_SEUg,5,-hwN2juKYn-KTxa2WBYLnw,1,1,1
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,_NHje6H0eHAPirJ7oup_aA,2012-01-19,-Ek1MBtrVDOdCbOo8dvFqA,4,zvJCcrpm2yOZrxKffwGQLA,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,AW5lMwA8JoOt0aCjNLUPMA,2009-04-22,dLCABBZ-nYol8adTGzieMg,4,p4ySEi8PEli0auZGBsy6gA,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,moXWAu-8-kZqJQ4XV3zhlA,2011-08-16,sQJOklwTo_i0joVohHd5hQ,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,aMxgW7RlILhF-vcD-sihhg,2011-01-15,ORstbSUFnDtctvmDncbzKw,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,aMxgW7RlILhF-vcD-sihhg,2012-10-03,7l0Qvv-muE6hSn9O-LQZSw,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,E6MOhbSbSu8Jqf9kNcNokg,2009-05-02,Ahtdq4xYs7AqdQHGVKsNZg,5,p4ySEi8PEli0auZGBsy6gA,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,lT0ojiymSxa_hqG5i91Umg,2008-02-27,Lo_9VfG0XvgJQtGxHOfi3g,5,OtpHvQFGbZ4sONaQAXankg,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,lT0ojiymSxa_hqG5i91Umg,2013-01-22,2XwQnmd64G39DPsZYPC-TA,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,lT0ojiymSxa_hqG5i91Umg,2013-03-04,JE0TxD3-irxJEZHqLtOBBQ,4,EEYwj6_t1OT5WQGypqEPNg,1,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,8m08a9xJKmANwmeuR-0bPA,2013-07-02,Hleo6p4i-zAW8VLv0O9ZmA,3,jE5xVugujSaskAoh2DRx3Q,1,1,1
2010-07-01,1,?,?,?,?,0,?,?,?,?,3.88,25,?,3,?,4,?,?,15,Zg-C1aYcoR2L5OIrA01MkQ,2011-01-09,zIfoXmGmxLjc8ZSUowRw1w,1,pgKOL4k5tWCWS9VIc33EoQ,1,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,N5Ha9RpMPYnYqBurfS1mtg,2010-10-23,Uym_dkf_wrm1TjM7RRui2g,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,JfwNftzYnLyX5O1Koc794g,2011-05-11,I3YZAFMXNuZ7chWYY4WxXw,3,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,oB-vwbo10DIjK01Zakp39A,2014-01-06,YYviRwcXQqT1OFoVnd15jw,3,jE5xVugujSaskAoh2DRx3Q,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,Agr28_3DohGpTAD0NGS95Q,2010-08-16,LxDW67id5i-d0W29APDrWg,4,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,igIYj4v02l7KNIIY6jSlDQ,2012-12-04,lq3qQw-C-shwwPXlFIuAhQ,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,j_pce4pG9krrBeYwUni8Pg,2012-01-13,eTP3jFUay15Hkgm3OVWIVA,4,zvJCcrpm2yOZrxKffwGQLA,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,9CqxDNPWlkJW1ZCM8Gu_nA,2013-12-01,GUGH2ZG6T8QDc2Y6zHxUTg,2,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,vA3WNmLiLTIygm2tCJ6M6g,2013-08-16,zwsoMV6hKfGpS1YaFwq4eA,2,OtpHvQFGbZ4sONaQAXankg,1,1,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,vA3WNmLiLTIygm2tCJ6M6g,2014-06-04,s76O7meM_8FYTVo5e2oeSQ,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,qd1ajiZRCwqEQJqCgoN1wg,2014-01-02,N6xw41h0dzLd6megS6oNiw,3,jE5xVugujSaskAoh2DRx3Q,0,1,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,FPyYoexztOi-I0-uOaUFgA,2012-07-03,e5DU3QJ1J7cd3X-KjBJtZQ,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,uxOS4S91Vq9pnyo2Up1Zjg,2009-09-07,SQItRbnJrk28lJSmYPkgCw,1,ZYaumz29bl9qHpu-KVtMGA,1,5,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,0IDIy6Ti9V4rKhX-WgWFHg,2011-05-09,-yadSXbgxx6eHa7wiW1FYA,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,0IDIy6Ti9V4rKhX-WgWFHg,2014-02-04,An0EdGHg6qUhXqbNRcoySw,5,p4ySEi8PEli0auZGBsy6gA,0,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,1alcD9lDjwxDIcGaUh9oCw,2013-02-18,at9QoDDxgE9CZG-nkHbf6A,4,EEYwj6_t1OT5WQGypqEPNg,1,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,l_0JhWjpL2BesMEIDAM4Fg,2010-10-23,0YJzYrFddtpCvBVa854xcg,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,l_0JhWjpL2BesMEIDAM4Fg,2013-01-31,mJLincmVmjj5N9yvlOtedA,5,EEYwj6_t1OT5WQGypqEPNg,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,1MNXPs6hqohwNiem-690bA,2010-12-17,V4WaheXjAyQ99Lp5c4rmnQ,4,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,1MNXPs6hqohwNiem-690bA,2011-01-06,_E52QJC87waycV0164Ujog,3,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2009-07-01,?,?,?,?,?,0,?,?,?,?,4,7,?,0,?,1,?,?,0,iChdAsAIPgKIhV7fLOkt1Q,2012-02-19,SgBUEXyLvyDwWunidHcvQw,5,4K7YXIl77EOHlTfSUjLCDw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,iChdAsAIPgKIhV7fLOkt1Q,2013-09-26,EYHTc8HFyuL7Kfw9z7nHQA,1,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,KBsLagkr8NN8SCozXI9zvQ,2012-12-28,DnI_xX2EfK3HcKbHE28KKg,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,KBsLagkr8NN8SCozXI9zvQ,2014-01-10,Cy-nQi0lY0wuTrMrXWc0iA,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-07-01,?,?,?,?,?,1,?,?,?,?,4.5,8,1,3,?,4,?,?,5,jrTLGX0d57NqYJ6NscZHaA,2009-02-13,RigmivU-89k89SV4S5CCFw,5,zvNimI98mrmhgNOOrzOiGg,1,1,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,jrTLGX0d57NqYJ6NscZHaA,2010-02-17,o6x6W47PGd74hDzjGt3g6g,5,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,jrTLGX0d57NqYJ6NscZHaA,2012-05-17,SZVOEPRWu8_q9BsdyjjGeg,5,-hwN2juKYn-KTxa2WBYLnw,1,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,jrTLGX0d57NqYJ6NscZHaA,2013-06-05,V60p4Ns_VocvdOZ0aUQjKA,5,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,2WYBbV-VCKcnFemxWDZH_w,2010-09-25,0rFagE_81IIahd3Gc_vbmw,3,p4ySEi8PEli0auZGBsy6gA,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,Z137pkw7O9Fmfb7SGktEtA,2009-04-28,5D3TKK5-tg4X4v1BZ-iTGg,3,p4ySEi8PEli0auZGBsy6gA,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,1TuDep1-bkTot7PQU3_ceg,2009-09-01,9-8NpzSUWK35J79jl3l1Zg,1,ZYaumz29bl9qHpu-KVtMGA,4,7,6
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,oqQvCiG9FDbIdr6M4yen5A,2014-01-02,BAuMKTSEYjXs2hCmRWdqdg,1,jE5xVugujSaskAoh2DRx3Q,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,25XliadakX5VWw3mdcsHug,2009-10-14,iamICk0eY81QvEpoYsBTLQ,1,ZYaumz29bl9qHpu-KVtMGA,2,7,4
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,gRTbQIOGdBgBFFcF1_8Uhg,2011-05-05,36bT94WUACYu_hiZUCPr8Q,3,-hwN2juKYn-KTxa2WBYLnw,0,0,3
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,ShObkipoAQV3I_vn_f-mDg,2009-07-02,telRalWBoYt1wvViAZotBA,4,p4ySEi8PEli0auZGBsy6gA,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,z_I0ojM_8LhON1laLtntlA,2008-08-25,oKQrHKBX2ji1bpMdGMs1Gg,2,ZYaumz29bl9qHpu-KVtMGA,2,2,5
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,Ra4S2OWIo7BOs6AJVT4u8Q,2008-08-19,MUWJN99a7InITGUdHCrNTQ,5,ZYaumz29bl9qHpu-KVtMGA,4,5,5
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,J7LSbTM72--2497H1kkM0w,2013-02-07,ixlkn9ysjAUujaAVWLY3bw,4,EEYwj6_t1OT5WQGypqEPNg,0,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,J7LSbTM72--2497H1kkM0w,2014-06-03,ljQyJO3osdAy8__idvV_Pg,2,OtpHvQFGbZ4sONaQAXankg,1,1,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,zFFN-NQjuQROEQW_xtQXWQ,2011-07-10,UxB5jxfT_JHvjNK42-A0-A,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,qtof0pEDDUNjEqyWhTv7rg,2008-11-13,HKvTi1pbZfvWsdr98vLf2Q,4,ZYaumz29bl9qHpu-KVtMGA,2,2,3
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,9c8B8j3IoTpd4zKP7vzD9w,2013-08-15,akRPpx061hA4DF_UFtOGdA,4,OtpHvQFGbZ4sONaQAXankg,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,Oz5q0yRBlu1EwRurhdgXog,2013-09-05,yLzBt-cwFYUcr9AWIv-6ag,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,9ml8dQ72JTz5hcW4w0t0ig,2009-09-07,JckS8siLMKZFN9kgBrA9dA,5,ZYaumz29bl9qHpu-KVtMGA,1,1,5
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,QUQnReqGpCruIPLC0akVrQ,2009-11-11,5QFiWeHFs54UdFuKvILdzw,2,ZYaumz29bl9qHpu-KVtMGA,0,1,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,QUQnReqGpCruIPLC0akVrQ,2014-04-03,7mR-20w_NN9aGXfdxMd6Lg,5,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2011-01-01,2,?,2,?,?,1,1,1,6,?,3.9,131,7,22,?,12,?,?,78,krE40ctsaf0zh7P4rs7q5g,2012-01-22,IHfZ2DOp9_UAe2d2aWsXkw,4,MDiCwtVo-Aq9cD5bAKd8Lw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,k-Qn8eTYiPuupKbvPS1I9A,2013-08-19,lTvieJc_lmSYObcvMjgVMQ,4,OtpHvQFGbZ4sONaQAXankg,3,0,3
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,154tSL4P_0sblVtP7uP3_Q,2014-02-27,EejE2duYaeTIAHhlCZR1qg,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,Vxb8xRSm79m3WosnTNvVFQ,2009-01-05,2klYu2VgdFe_FvaISsFUag,2,ZYaumz29bl9qHpu-KVtMGA,2,2,3
2008-07-01,?,?,?,?,?,1,?,?,?,?,4.5,8,1,3,?,4,?,?,5,Vxb8xRSm79m3WosnTNvVFQ,2009-02-13,DgEY8y0auZqW8RMiwwNGEQ,4,zvNimI98mrmhgNOOrzOiGg,0,3,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,Vxb8xRSm79m3WosnTNvVFQ,2010-11-10,RAARaSOYVQa26yy8QLcKkw,1,-hwN2juKYn-KTxa2WBYLnw,0,3,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,gNdraHh0R1oNgTqGDvKzmQ,2011-01-18,9ly8u0a_RdtrorFnTdneyw,3,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,gNdraHh0R1oNgTqGDvKzmQ,2011-07-17,bWh5jiFpmZIstMYoCd2KoA,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,RRGRruNX4o6689EB48z3-A,2013-07-02,0YoR0agFBwbEpnjXiNpQQA,5,jE5xVugujSaskAoh2DRx3Q,1,1,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,TakzvjVEcezDYtsmZ1QW_Q,2013-01-04,5gQWh5Qhlfi65f2BLefrnA,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,qt_GH5ZBn6xT0CtzNdrvyQ,2013-12-27,xhijGvFTIMVdQ91ujFsZLg,3,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,-4y4TmS1BA-snz5wFnadiA,2008-11-20,wFG9eZGXprA69uU9Ot016A,5,ZYaumz29bl9qHpu-KVtMGA,3,7,3
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,Ra-YjaLMpi2GA2Y_JhI_Mg,2008-11-21,3o0PQowFlA9k5wFoGT4Fvw,2,ZYaumz29bl9qHpu-KVtMGA,0,0,3
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,e8FMAuTswDueAlLsNyLhcA,2013-07-02,DzjhETmXTMzpps5I1GxqjQ,5,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,e8FMAuTswDueAlLsNyLhcA,2014-07-12,MzM1OEVHB3rc12aA5pQe0Q,3,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,T24xqMTc4Le1vJe4pEb_bg,2008-12-22,T57eFlcLRasjgr9tTbcvqA,1,ZYaumz29bl9qHpu-KVtMGA,2,3,6
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,nD7siFv4qlUd6p5hb2ROHA,2011-01-17,znQBjk4N2pB6C5cs-o8tqQ,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,hh2lP4_2N-tk_OxmaTf_qA,2014-01-05,uQMnrmShVAJNyRw9yDbGmA,5,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,qhPbmsT1nEJK6yVezXeXLg,2013-07-25,cjMZ_-aYRNM6INDvzhMyTQ,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,o2BeeJmpf_J9EmC8HQoHRA,2014-01-08,8NGWkZGdtDiMpBH66r1hmA,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,TdNIQQcfslKjkey4-yAlKg,2014-01-05,C7AM9G9pbSkHXtcc319PEA,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,bw6tMI_B2GnmTjljq_ytOw,2014-07-09,ZMEFToezGdJ-g5ul6Ur2QA,4,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,JQrF4iHYZkF5IBTvOQBpIw,2009-02-05,W-am6Hx4qrRd7sm8y5beow,5,ZYaumz29bl9qHpu-KVtMGA,2,1,5
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,JQrF4iHYZkF5IBTvOQBpIw,2009-02-19,AKC1rK2DIpY46En-SxiOHg,4,ZYaumz29bl9qHpu-KVtMGA,1,2,3
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,JQrF4iHYZkF5IBTvOQBpIw,2010-06-27,4Qft9VlnDu04zP3AFtTBaw,4,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,JQrF4iHYZkF5IBTvOQBpIw,2013-12-26,EWu4b-XEZrhRsv8fSBUbsg,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,c2KtIwcnEh99YWZsRgq4zQ,2012-08-24,f3XOTTTsM8R8fccC8MmwuQ,1,-hwN2juKYn-KTxa2WBYLnw,0,3,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,c2KtIwcnEh99YWZsRgq4zQ,2013-02-09,aGvcgY3XfL29OTz3wv4c_g,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,eRu1OoBfgGb8Js_BsCkgNA,2010-09-25,p80D45KNILpgvfz_JpkwiQ,4,p4ySEi8PEli0auZGBsy6gA,0,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,eRu1OoBfgGb8Js_BsCkgNA,2013-08-10,vw48DuD6IdDV48uM1bOgtg,3,OtpHvQFGbZ4sONaQAXankg,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,VXxbj6kbrxAcOFmIf2eVrQ,2013-10-23,r80fNW0SgL6LmZ8oqvnlHw,2,RvweNJFVkR3ttkWsIBy7nQ,0,2,3
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,76WcCxs_i9LHA2fxzse4uQ,2014-01-11,YrVQxXAtICahYUgI3KO3Sw,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,Kll7gNga3DJAqBlI_QfQvQ,2009-05-02,KMABgPB_xZN6aAuv3GL03g,1,p4ySEi8PEli0auZGBsy6gA,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,Kll7gNga3DJAqBlI_QfQvQ,2009-07-02,FVgJbWrwme5gU1gKSZds2w,1,p4ySEi8PEli0auZGBsy6gA,1,1,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,-eGTRXRUBYnypv8Jk08nKA,2010-11-14,GPdAb1HTMcScaH-2tI5MPg,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,S-n6gL7uF-LxZu8WNgnuuA,2009-07-02,_9zty8zx3HiLbOJaEQt_pw,2,p4ySEi8PEli0auZGBsy6gA,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,H_GfmtVf485JdJFijCgIMA,2011-08-19,vD9imnNdRGimeTBH-dnRww,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,GokvXs_TzVFZFTLY8XZcOA,2013-01-31,G2EwgCftmBdfLsoOa_fbpw,5,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,5_TX9FincQ29TOSLDfFxUQ,2011-06-12,WTU6ZE6fCB9qBcJnZVEm0Q,5,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,1dC3GSC5bgQf9wEp-bv8PQ,2014-01-12,lnkSmDH4U0H0QkpSrovxVg,3,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,rBCX6nU2ub6v8ErfzXyjtg,2012-10-16,1V483CePSqwnMCZyFaTlug,3,zvJCcrpm2yOZrxKffwGQLA,1,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,6jCcIZcdhNPVep1oeUvegg,2009-08-21,Q47p96rUGrdFFKuROfWPVg,2,ZYaumz29bl9qHpu-KVtMGA,1,1,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,oDhW8nHK3wxxpNGsebByeg,2014-05-06,LEIicZQvN_COyNDlbZp8pw,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,5Feaj6aixO_QxKFnkHf3xg,2013-12-27,dkqEeIro0iSUcY_haBEOlQ,2,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,v8cTq3_Ll2E8_EvD0dCsow,2009-11-04,RidLzTItvKTJZBHoUHj8Bw,1,ZYaumz29bl9qHpu-KVtMGA,2,5,10
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,v8cTq3_Ll2E8_EvD0dCsow,2013-08-01,ntv3W_kGs2b4iHtNYPReCw,2,RvweNJFVkR3ttkWsIBy7nQ,1,1,5
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,v8cTq3_Ll2E8_EvD0dCsow,2013-10-04,q7VMfClnq_VtXP_AhmPHfA,5,-hwN2juKYn-KTxa2WBYLnw,2,1,2
